,ID,p7,p12,p5,p15,p9,p2,p17,p18,p20,p6
3843,2847,4,4,4,4,4,3,4,4,4,4
3844,2847,3,3,3,4,4,3,3,3,3,4
3845,2848,4,2,2,4,2,2,3,4,4,2
3846,2848,2,3,3,3,3,2,3,4,4,3
3847,2849,3,2,2,2,2,3,2,3,3,2
3848,2850,4,4,4,4,4,4,4,4,4,4
3849,2851,3,4,3,4,4,4,4,2,4,4
3850,2852,3,3,2,4,3,3,2,3,2,2
3851,2853,3,3,3,4,3,2,4,3,4,3
3852,2854,2,3,3,4,3,3,3,3,3,3
3853,2855,4,2,3,4,2,3,3,3,3,3
3854,2856,4,2,3,3,2,2,3,2,2,2
3855,2857,2,4,4,4,3,3,4,3,3,4
3856,2858,3,3,2,4,3,3,3,1,3,3
3857,2859,3,2,2,4,2,3,4,3,4,2
3858,2860,4,4,3,4,4,3,3,4,4,3
3859,2861,3,3,3,2,3,3,3,3,4,2
3860,2862,3,1,3,3,4,2,3,3,2,1
3861,2862,3,1,2,3,2,2,2,3,3,2
3862,2863,2,4,4,4,3,2,3,3,2,3
3863,2863,3,4,3,4,3,3,4,2,2,4
3864,2864,2,2,2,4,2,3,3,2,2,2
3865,2865,3,4,3,4,3,4,4,2,4,3
3866,2865,4,4,4,4,3,4,1,4,4,3
3867,2866,4,4,4,4,4,3,4,3,4,4
3868,2867,2,2,1,4,4,3,4,3,4,4
3869,2867,3,2,2,4,4,3,4,3,3,4
3870,2868,4,2,2,4,2,3,3,3,3,2
3871,2869,2,3,3,4,3,3,2,4,4,3
3872,2870,3,3,3,3,3,3,3,4,3,2
3873,2871,3,2,2,4,2,4,1,4,4,1
3874,2871,3,4,3,4,3,2,3,3,4,2
3875,2872,3,3,2,3,3,3,3,2,4,3
3876,2873,2,4,3,3,4,1,3,3,4,3
3877,2874,3,3,2,4,3,4,3,4,4,3
3878,2875,3,3,3,4,3,4,3,3,4,3
3879,2876,3,3,2,4,4,4,4,4,4,3
3880,2877,2,2,2,2,2,2,2,3,3,3
3881,2878,3,4,4,3,4,3,3,3,4,2
3882,2878,4,3,3,4,4,4,4,3,4,2
3883,2879,3,3,3,4,3,3,3,3,4,2
3884,2880,2,3,3,4,3,4,3,4,4,3
3885,2881,4,3,2,4,3,3,2,4,4,2
3886,2881,3,3,2,4,2,3,2,3,3,3
3887,2882,3,3,3,4,3,3,4,3,4,2
3888,2883,3,3,2,3,3,3,3,3,4,3
3889,2883,4,3,3,4,3,3,3,4,3,3
3890,2883,3,3,3,4,2,3,3,3,3,3
3891,2884,3,2,2,3,3,3,3,3,3,3
3892,2885,4,3,3,4,3,3,4,3,4,3
3893,2886,3,3,3,4,3,3,4,4,4,3
3894,2887,3,3,4,4,3,3,4,3,3,3
3895,2887,3,3,2,4,3,3,2,3,4,2
3896,2888,3,4,3,4,4,4,4,4,4,3
3897,2888,3,3,3,3,3,3,3,4,4,3
3898,2888,3,4,3,4,3,4,4,4,3,3
3899,2889,2,3,3,3,3,3,3,2,2,3
3900,2889,3,4,2,3,3,4,4,4,2,4
3901,2890,4,2,2,4,2,3,3,4,3,2
3902,2890,4,3,2,4,3,2,4,4,3,3
3903,2891,4,4,2,4,3,4,3,3,4,2
3904,2892,2,3,3,3,3,3,3,3,3,2
3905,2893,3,3,2,4,3,3,2,3,4,2
3906,2894,3,4,3,4,4,3,4,4,4,4
3907,2894,3,4,2,4,4,3,4,4,3,4
3908,2895,2,3,3,4,3,2,3,3,4,3
3909,2896,3,3,3,4,3,4,3,3,3,3
3910,2897,3,2,2,4,2,4,4,4,4,2
3911,2898,4,3,2,4,3,3,3,4,4,3
3912,2899,4,4,4,4,4,4,4,4,4,4
3913,2900,3,2,2,2,1,3,2,3,4,2
3914,2901,3,4,3,4,2,4,3,3,4,4
3915,2902,2,4,3,4,4,3,4,4,4,3
3916,2903,3,4,4,4,4,3,4,4,3,3
3917,2903,4,4,4,4,4,4,4,4,4,4
3918,2904,3,3,3,4,4,3,3,3,4,4
3919,2904,3,3,3,4,2,3,4,3,4,4
3920,2905,1,4,3,4,4,4,4,4,4,4
3921,2906,3,3,2,4,3,3,4,4,4,3
3922,2907,3,3,4,4,3,3,3,3,3,3
3923,2908,3,3,3,4,4,4,4,4,3,3
3924,2909,3,2,3,3,3,3,4,3,3,2
3925,2910,2,4,4,4,4,2,3,4,4,4
3926,2910,1,4,4,4,4,1,4,4,4,4
3927,2911,3,1,2,2,2,3,3,2,3,3
3928,2911,3,2,2,4,2,3,2,3,4,2
3929,2912,3,2,2,3,2,4,3,3,3,3
3930,2913,4,4,4,4,4,3,4,4,4,4
3931,2913,4,4,3,4,3,3,2,4,4,3
3932,2914,1,4,4,4,3,4,2,4,3,4
3933,2915,4,4,2,4,4,4,4,4,3,3
3934,2916,2,2,3,3,2,3,3,4,4,2
3935,2917,3,3,3,4,3,3,3,3,3,4
3936,2917,4,4,4,4,4,1,4,4,4,4
3937,2918,2,3,3,3,3,3,3,3,4,3
3938,2918,3,4,3,3,3,3,3,4,4,3
3939,2918,3,2,3,3,2,3,3,4,3,3
3940,2919,3,2,1,3,2,3,2,3,4,1
3941,2920,3,3,3,4,3,3,2,3,3,3
3942,2921,3,3,2,4,3,3,3,3,4,2
3943,2922,4,4,3,4,4,4,4,4,4,4
3944,2922,4,4,4,4,4,4,4,4,4,4
3945,2923,3,4,4,4,3,4,3,4,4,3
3946,2923,2,2,2,4,1,3,2,4,4,2
3947,2924,3,4,2,4,3,3,3,3,3,4
3948,2924,3,4,4,4,3,3,2,4,4,4
3949,2925,3,3,3,4,3,4,3,4,3,3
3950,2926,3,3,3,4,3,3,4,3,3,3
3951,2927,4,3,2,3,3,3,3,3,4,3
3952,2928,3,4,2,4,3,4,4,4,4,4
3953,2928,4,3,2,4,4,4,4,4,3,2
3954,2929,3,2,2,4,3,3,2,3,3,3
3955,2930,3,3,3,3,3,3,3,3,4,3
3956,2931,2,3,3,3,3,3,2,3,3,3
3957,2932,3,3,3,4,2,3,2,4,4,2
3958,2932,1,4,4,4,4,4,3,3,4,3
3959,2933,4,3,3,4,3,3,3,4,4,4
3960,2933,3,2,3,3,3,3,3,3,4,3
3961,2933,3,3,3,4,3,3,4,4,4,3
3962,2934,4,3,4,4,3,3,4,3,4,3
3963,2934,4,3,2,4,3,3,3,3,4,2
3964,2935,3,2,3,4,2,3,2,3,3,2
3965,2935,3,3,2,3,3,4,2,3,3,2
3966,2936,2,3,3,3,4,3,3,3,3,3
3967,2937,1,3,4,4,4,4,4,3,4,3
3968,2937,4,4,4,4,4,4,4,4,4,4
3969,2938,3,3,2,4,3,3,2,3,3,2
3970,2939,4,2,2,4,4,3,4,3,3,4
3971,2940,4,4,4,4,4,4,4,4,4,4
3972,2940,2,3,3,3,3,2,3,2,2,3
3973,2941,4,3,3,3,3,4,3,3,4,3
3974,2941,4,4,4,4,4,4,4,3,4,4
3975,2941,3,3,2,4,3,4,4,4,4,3
3976,2942,3,4,2,4,2,3,2,3,4,3
3977,2942,4,4,4,4,4,4,4,4,4,4
3978,2943,2,3,3,4,3,3,4,1,4,3
3979,2943,4,4,4,4,4,4,4,4,4,4
3980,2943,4,4,4,3,3,4,3,3,3,3
3981,2944,3,2,3,4,3,4,3,3,4,4
3982,2945,3,3,3,4,3,2,3,4,4,4
3983,2946,4,2,3,4,3,4,3,4,3,2
3984,2947,2,4,4,4,3,4,3,4,4,4
3985,2947,2,3,3,4,3,2,3,3,3,3
3986,2948,4,4,3,4,4,4,4,4,4,3
3987,2948,3,3,2,3,3,3,2,3,4,3
3988,2948,3,3,2,4,3,3,3,3,4,3
3989,2949,3,3,3,2,3,2,3,3,3,3
3990,2949,4,3,3,4,3,3,3,4,4,3
3991,2950,4,4,3,4,3,3,2,3,4,2
3992,2951,4,3,4,4,3,3,4,4,4,3
3993,2952,3,2,2,4,3,3,3,3,3,2
3994,2953,3,3,2,4,3,3,3,4,4,2
3995,2953,4,3,2,3,3,4,3,3,3,2
3996,2954,4,4,4,4,4,4,4,4,4,4
3997,2954,2,4,2,3,4,3,4,3,4,4
3998,2955,4,3,3,3,3,3,3,3,3,2
3999,2956,3,2,2,3,3,3,2,4,4,3
4000,2956,3,2,2,3,4,4,1,4,4,2
4001,2957,2,3,3,4,3,3,4,4,4,3
4002,2957,2,4,3,4,4,4,3,4,4,4
4003,2958,4,4,3,4,3,4,3,3,4,3
4004,2959,4,2,2,4,2,4,2,4,3,2
4005,2960,3,3,3,4,3,3,3,3,4,3
4006,2961,3,3,2,4,3,2,4,3,3,3
4007,2961,2,4,3,4,4,3,3,3,4,3
4008,2962,4,4,3,3,4,4,4,4,4,3
4009,2963,4,3,4,4,4,3,4,4,4,3
4010,2964,4,4,3,3,3,3,3,3,1,3
4011,2965,4,3,2,3,3,3,4,3,4,3
4012,2966,4,3,3,4,2,3,4,3,3,3
4013,2967,4,4,4,4,4,4,4,4,4,4
4014,2967,4,4,2,4,4,3,3,4,3,3
4015,2968,4,3,3,4,4,4,3,4,4,3
4016,2969,3,3,2,4,2,2,4,3,3,3
4017,2970,3,4,3,4,4,3,4,4,4,4
4018,2970,4,3,1,4,4,3,1,4,4,3
4019,2971,4,2,2,4,2,3,3,3,4,2
4020,2971,4,3,3,4,3,3,3,3,4,3
4021,2972,4,3,3,4,3,3,4,3,4,3
4022,2973,3,3,1,4,3,4,3,3,4,3
4023,2974,3,4,3,4,4,3,4,4,4,2
4024,2975,3,2,2,4,2,3,2,3,4,2
4025,2976,4,3,3,4,4,4,4,2,3,3
4026,2977,3,3,3,3,3,3,2,3,4,2
4027,2978,4,3,2,4,2,3,2,3,4,2
4028,2979,4,3,3,3,3,3,2,3,3,2
4029,2980,3,3,3,3,4,3,4,3,3,3
4030,2981,3,3,3,4,3,2,4,2,3,3
4031,2982,3,4,3,4,4,3,4,3,4,4
4032,2983,4,4,4,4,4,4,4,4,4,4
4033,2984,3,3,2,4,3,4,4,4,4,2
4034,2984,3,3,2,3,3,3,3,3,4,3
4035,2985,2,3,3,4,3,3,3,4,3,3
4036,2985,3,2,3,4,3,3,3,3,4,3
4037,2986,3,4,4,3,3,3,3,4,4,4
4038,2987,3,4,2,4,4,4,4,4,4,4
4039,2987,3,4,3,4,4,4,4,4,4,4
4040,2988,1,4,4,4,4,4,4,3,3,4
4041,2989,4,3,2,4,3,3,3,3,4,4
4042,2990,3,4,2,4,2,3,3,3,4,2
4043,2991,3,2,2,3,2,3,3,4,3,2
4044,2992,3,3,2,2,2,3,2,3,3,2
4045,2993,1,3,3,3,3,3,3,3,3,3
4046,2994,4,4,2,4,3,4,3,4,4,4
4047,2995,4,3,2,4,3,3,4,4,4,2
4048,2996,3,3,2,4,2,3,3,4,4,2
4049,2997,2,2,2,4,2,3,3,4,4,2
4050,2998,1,2,4,4,2,1,3,4,4,4
4051,2998,1,4,4,4,4,1,4,1,1,4
4052,2999,3,3,2,3,3,4,3,3,3,3
4053,3000,4,3,3,4,3,4,4,4,4,3
4054,3000,4,3,2,4,3,4,4,3,4,3
4055,3001,4,4,2,3,4,3,4,4,3,4
4056,3002,4,3,2,4,2,3,4,4,3,3
4057,3003,4,3,3,4,3,3,3,4,4,3
4058,3004,2,4,2,4,4,1,4,4,4,4
4059,3004,4,4,4,4,4,4,4,4,4,4
4060,3005,3,3,2,3,2,3,3,3,3,3
4061,3006,3,4,4,4,4,3,4,3,3,4
4062,3007,1,4,3,4,4,4,4,4,4,3
4063,3007,2,4,3,4,4,3,3,4,4,4
4064,3008,3,3,3,4,3,3,3,3,3,2
4065,3009,3,3,3,4,3,4,3,3,3,3
4066,3010,2,3,2,4,2,3,3,2,2,2
4067,3010,4,4,1,4,4,3,4,4,4,4
4068,3010,4,3,3,4,3,3,4,3,4,2
4069,3011,4,3,4,3,3,3,4,4,4,3
4070,3011,4,4,3,3,4,3,4,4,4,3
4071,3012,3,2,3,4,3,3,2,3,3,3
4072,3013,3,3,2,4,3,3,3,4,4,2
4073,3014,1,4,4,4,4,4,4,4,3,4
4074,3015,3,3,3,3,3,3,3,3,4,3
4075,3016,4,4,4,4,4,3,4,3,3,4
4076,3017,4,4,2,4,2,3,2,3,2,2
4077,3018,4,3,4,4,3,4,4,4,4,4
4078,3018,3,3,3,4,3,4,4,3,4,3
4079,3018,4,4,4,4,4,4,4,4,4,4
4080,3019,2,2,2,4,2,3,3,4,4,2
4081,3020,4,4,3,4,4,3,4,3,3,3
4082,3021,3,2,3,3,2,3,3,3,3,3
4083,3022,3,2,2,3,2,3,2,3,3,2
4084,3022,3,3,2,3,3,3,3,3,3,2
4085,3023,4,4,4,4,4,4,4,4,4,2
4086,3024,4,2,3,4,3,4,3,3,4,3
4087,3025,3,3,4,2,3,3,2,3,4,2
4088,3026,4,3,3,4,3,3,4,4,4,3
4089,3026,4,3,3,4,3,3,4,4,4,3
4090,3027,3,3,2,3,3,3,3,3,3,3
4091,3028,3,3,2,4,2,2,3,3,3,2
4092,3028,3,3,3,4,3,3,3,3,3,2
4093,3029,4,3,3,3,3,3,3,4,4,2
4094,3030,3,4,2,4,2,3,4,4,4,2
4095,3031,3,2,2,2,2,3,2,3,3,2
4096,3032,3,2,2,4,2,3,4,4,3,4
4097,3033,3,4,2,4,4,3,2,3,4,4
4098,3033,3,2,2,2,2,2,4,3,3,3
4099,3034,3,2,2,3,3,2,2,3,2,2
4100,3035,2,3,3,4,3,3,2,3,3,3
4101,3036,4,3,3,3,3,3,4,4,3,3
4102,3036,3,3,2,3,3,3,4,3,3,2
4103,3037,4,4,4,3,4,4,4,3,4,4
4104,3038,3,4,3,4,3,3,4,3,3,2
4105,3039,4,3,3,4,3,3,4,3,3,3
4106,3040,2,2,3,4,3,3,3,3,4,3
4107,3041,4,3,3,4,3,4,3,3,4,3
4108,3042,3,3,3,3,3,3,3,3,3,3
4109,3043,3,4,2,4,4,3,3,3,3,4
4110,3044,3,3,2,4,3,3,3,3,3,2
4111,3044,4,4,2,4,4,4,4,3,4,3
4112,3045,4,3,3,4,3,3,4,4,4,3
4113,3046,2,1,2,2,2,4,4,3,4,2
4114,3047,3,2,3,3,3,2,3,4,4,3
4115,3048,4,4,4,4,4,4,4,3,3,3
4116,3049,3,2,3,4,2,3,4,4,4,3
4117,3050,1,4,3,4,4,3,4,4,4,4
4118,3051,4,4,3,4,3,4,4,3,3,4
4119,3052,4,4,4,4,4,1,4,4,4,4
4120,3052,4,4,3,4,4,4,4,4,4,3
4121,3053,4,4,4,4,4,4,4,4,4,3
4122,3053,3,4,3,4,3,3,3,4,4,3
4123,3054,4,3,3,3,3,4,3,3,4,3
4124,3055,3,2,3,4,2,3,3,3,4,3
4125,3056,3,3,2,3,3,4,3,3,3,3
4126,3056,3,3,2,3,3,3,4,3,3,2
4127,3057,3,3,3,4,3,4,4,3,4,3
4128,3057,3,3,3,4,3,3,4,4,4,3
4129,3058,4,4,4,4,4,4,3,4,4,4
4130,3059,1,4,4,4,4,4,4,4,4,3
4131,3060,4,4,3,4,4,4,3,4,4,4
4132,3060,4,4,3,4,4,3,4,3,4,4
4133,3061,4,3,3,4,2,4,3,4,3,2
4134,3062,3,2,2,4,3,3,4,3,3,3
4135,3063,4,3,3,3,3,4,3,4,4,3
4136,3063,3,4,3,4,4,4,3,4,4,3
4137,3064,4,3,4,4,3,4,3,4,4,4
4138,3065,3,3,2,4,3,3,3,3,3,3
4139,3066,1,3,3,3,4,1,3,1,1,4
4140,3067,3,3,2,4,3,3,3,3,3,3
4141,3068,3,3,3,4,3,3,4,3,3,4
4142,3069,3,3,3,4,2,3,3,4,2,3
4143,3070,3,3,2,3,2,3,3,3,3,3
4144,3070,4,2,2,4,2,3,4,4,4,2
4145,3071,3,3,2,3,3,3,3,4,3,2
4146,3072,3,4,4,4,4,4,4,4,4,4
4147,3073,3,3,2,4,3,3,2,3,4,3
4148,3074,3,4,2,4,2,3,2,3,3,3
4149,3075,3,4,4,3,4,4,3,3,3,4
4150,3076,3,3,2,4,3,3,2,3,3,3
4151,3077,3,3,3,4,3,4,4,4,3,4
4152,3077,4,3,3,4,2,4,3,3,1,4
4153,3077,3,4,4,4,4,1,3,4,4,4
4154,3078,3,4,3,4,3,3,3,3,4,3
4155,3079,4,3,4,4,3,4,3,3,4,4
4156,3080,4,4,4,4,4,4,4,3,4,4
4157,3081,4,3,4,4,3,4,3,4,4,4
4158,3082,4,4,4,4,4,4,4,4,4,4
4159,3083,4,2,2,4,2,4,2,3,4,2
4160,3084,3,4,3,4,3,4,4,4,4,2
4161,3085,4,3,4,4,3,4,4,4,4,2
4162,3086,4,4,3,4,4,4,4,4,4,3
4163,3086,4,3,2,4,2,4,4,4,4,3
4164,3087,4,3,4,4,2,4,4,4,4,3
4165,3088,2,3,3,4,3,3,4,1,4,3
4166,3089,4,4,2,4,2,4,3,4,4,3
4167,3089,3,3,2,4,3,4,2,3,4,2
4168,3090,4,3,3,4,4,4,4,3,4,3
4169,3090,4,3,3,4,3,3,4,4,4,4
4170,3091,4,4,4,4,4,3,4,4,4,4
4171,3092,4,4,3,4,3,3,4,3,3,3
4172,3093,3,3,3,3,3,3,3,3,3,3
4173,3093,4,3,3,4,3,2,4,4,4,3
4174,3094,3,3,3,4,2,3,4,3,2,3
4175,3095,2,3,4,4,3,3,3,4,4,3
4176,3096,4,4,3,4,3,3,4,4,3,3
4177,3097,2,3,3,4,2,4,3,4,4,3
4178,3098,3,4,3,4,4,3,4,3,3,4
4179,3098,3,3,3,4,3,2,2,3,3,4
4180,3099,2,4,4,4,4,3,3,4,4,3
4181,3100,4,3,2,4,3,3,4,4,4,3
4182,3101,1,4,3,4,4,2,4,4,4,4
4183,3102,4,4,4,4,4,4,4,4,4,4
4184,3103,2,4,4,4,4,3,2,4,4,4
4185,3104,4,2,2,4,2,4,4,4,4,2
4186,3105,3,4,3,4,3,3,4,3,4,3
4187,3107,3,3,3,4,4,3,4,4,4,3
4188,3108,2,3,3,4,3,3,4,3,3,3
4189,3109,2,3,3,4,3,4,4,4,4,3
4190,3110,4,3,3,4,3,4,4,4,4,3
4191,3111,4,4,4,4,4,3,4,4,4,4
4192,3112,2,4,3,4,4,3,4,4,4,2
4193,3113,3,3,2,4,3,3,3,4,4,3
4194,3114,2,4,4,4,3,4,4,3,3,4
4195,3115,2,2,4,4,3,4,3,3,3,3
4196,3117,4,3,3,4,4,3,2,3,3,3
4197,3118,4,3,3,3,3,3,3,3,3,2
4198,3119,1,4,3,4,4,3,4,1,1,3
4199,3120,1,3,3,3,3,3,3,3,3,3
4200,3121,4,3,4,3,3,3,3,3,3,4
4201,3121,3,3,2,3,3,3,3,2,2,2
4202,3122,4,3,3,4,4,3,3,3,4,2
4203,3123,3,2,2,2,2,3,2,3,3,2
4204,3124,3,3,2,4,3,3,4,3,4,2
4205,3125,3,3,2,4,3,3,4,4,4,2
4206,3126,3,4,3,4,3,3,3,3,4,4
4207,3127,4,3,3,4,3,4,4,4,4,3
4208,3128,4,3,3,4,3,3,4,4,4,3
4209,3129,3,4,3,4,3,3,4,3,3,2
4210,3130,4,4,2,4,3,3,3,3,4,3
4211,3131,2,4,3,4,2,3,4,1,3,3
4212,3132,4,4,4,4,4,4,4,4,4,3
4213,3132,4,4,4,4,4,4,4,4,4,4
4214,3132,4,4,4,4,2,3,4,4,3,4
4215,3133,4,3,3,3,3,3,3,3,3,3
4216,3133,4,3,3,4,2,4,3,4,3,3
4217,3134,3,4,4,4,4,3,4,3,4,4
4218,3134,3,3,3,4,3,4,4,4,4,4
4219,3135,4,3,3,4,3,4,3,4,3,3
4220,3136,3,3,3,4,3,3,3,3,3,3
4221,3137,3,3,3,4,3,3,3,3,4,3
4222,3138,4,3,3,4,3,3,4,4,4,3
4223,3138,3,3,3,4,3,4,3,3,3,2
4224,3139,3,4,3,4,4,4,3,3,3,3
4225,3139,3,4,4,4,4,4,4,4,4,4
4226,3140,2,2,3,2,2,3,2,3,3,3
4227,3140,2,3,3,2,2,3,2,3,3,3
4228,3141,3,3,3,3,3,3,3,3,3,3
4229,3142,4,3,1,2,3,2,1,4,3,1
4230,3143,3,4,3,4,4,3,3,3,4,4
4231,3144,3,3,2,3,3,3,3,4,4,2
4232,3145,4,4,4,4,4,4,4,4,4,4
4233,3145,4,4,4,4,4,4,4,3,4,3
4234,3145,4,4,4,4,4,4,4,4,4,4
4235,3146,4,3,3,3,3,3,3,3,3,3
4236,3147,3,3,3,4,3,3,4,3,4,3
4237,3148,3,3,3,4,3,1,3,4,4,3
4238,3148,2,3,3,4,3,1,4,1,4,3
4239,3148,3,3,3,4,3,4,3,4,4,3
4240,3149,4,1,1,4,3,3,2,3,4,3
4241,3150,2,3,3,3,3,3,3,3,4,2
4242,3151,2,2,1,4,3,3,3,3,3,2
4243,3152,3,4,3,3,4,3,4,3,4,3
4244,3153,4,3,2,4,2,4,4,4,4,4
4245,3153,2,3,3,3,2,3,3,3,4,3
4246,3154,2,4,3,4,4,4,4,4,4,3
4247,3154,3,4,4,4,4,3,3,4,4,4
4248,3155,4,4,4,4,4,4,4,4,4,4
4249,3155,4,3,3,4,4,4,3,4,4,3
4250,3156,1,4,4,4,3,3,2,3,3,4
4251,3157,4,3,2,4,3,3,4,4,3,3
4252,3157,4,3,3,4,3,4,3,4,4,3
4253,3158,2,3,2,3,3,3,3,2,2,3
4254,3159,1,3,4,4,3,4,3,4,4,3
4255,3160,4,3,2,3,3,1,3,3,4,2
4256,3160,3,3,3,3,3,3,2,4,3,3
4257,3161,3,3,3,3,3,2,2,3,3,3
4258,3161,2,3,3,4,3,1,4,3,3,4
4259,3162,3,4,4,4,4,3,4,3,3,4
4260,3163,3,3,3,3,3,4,3,4,4,3
4261,3163,3,3,3,4,4,4,4,4,4,3
4262,3164,3,2,2,2,2,3,3,3,3,2
4263,3165,3,3,2,3,3,3,3,3,3,3
4264,3165,3,3,2,3,3,3,3,3,3,3
4265,3166,3,2,3,4,3,3,3,4,4,2
4266,3167,2,3,3,4,3,3,3,3,4,3
4267,3168,4,3,2,4,2,3,4,4,4,1
4268,3169,3,3,3,4,3,3,3,3,4,3
4269,3170,4,3,2,3,3,4,2,4,4,2
4270,3171,3,3,3,3,2,3,3,2,3,3
4271,3171,4,2,2,3,2,2,3,3,3,2
4272,3171,4,3,3,4,2,4,3,3,4,2
4273,3172,3,3,3,4,3,3,4,3,3,3
4274,3173,4,4,3,4,2,3,4,4,4,3
4275,3174,2,4,2,4,2,4,4,3,4,4
4276,3175,4,4,2,4,3,3,4,3,4,2
4277,3176,4,2,3,4,3,3,4,3,3,3
4278,3176,2,2,3,3,3,4,4,3,4,4
4279,3177,4,4,4,4,4,4,4,4,4,4
4280,3177,3,3,3,4,4,3,4,3,4,3
4281,3178,3,4,2,4,4,3,4,3,4,3
4282,3179,3,2,3,2,2,3,2,3,3,2
4283,3180,4,4,4,4,4,4,4,4,4,4
4284,3180,4,4,4,4,4,4,4,4,4,4
4285,3181,1,4,2,4,3,3,4,3,3,2
4286,3181,3,4,2,4,4,3,3,3,3,3
4287,3182,3,3,2,4,3,3,3,3,3,3
4288,3183,3,2,3,3,3,2,3,2,4,3
4289,3183,4,3,3,4,3,4,3,4,4,3
4290,3184,3,3,2,4,4,4,3,4,4,4
4291,3184,3,4,2,4,4,4,3,3,4,4
4292,3185,3,2,2,4,3,2,4,3,4,3
4293,3186,4,4,4,3,3,3,3,3,3,4
4294,3187,3,3,3,3,3,3,3,2,2,3
4295,3188,3,4,4,4,4,3,4,3,3,4
4296,3189,2,3,3,4,2,4,4,3,3,3
4297,3190,4,3,3,3,4,3,3,4,4,3
4298,3191,1,3,3,4,4,3,3,3,4,3
4299,3192,4,3,3,4,3,4,4,4,4,2
4300,3193,2,3,3,3,3,2,3,3,4,3
4301,3194,3,4,3,4,2,3,2,4,2,2
4302,3195,1,3,3,4,4,4,4,4,4,3
4303,3195,1,4,3,4,4,4,4,3,4,3
4304,3196,1,4,3,4,4,1,4,2,4,4
4305,3197,2,4,3,4,4,4,4,3,4,3
4306,3198,3,3,3,4,2,3,4,4,1,3
4307,3199,3,4,2,4,4,3,4,4,3,4
4308,3200,3,3,4,4,3,3,4,4,4,3
4309,3201,3,3,3,4,2,4,3,4,4,3
4310,3202,4,4,4,3,3,4,4,4,4,4
4311,3203,4,3,2,4,4,4,4,4,4,3
4312,3204,2,2,2,3,3,3,2,2,3,3
4313,3204,2,3,3,4,2,3,2,3,4,3
4314,3205,4,3,3,4,4,3,3,3,4,2
4315,3206,4,4,4,4,4,3,4,3,3,3
4316,3207,3,3,2,4,2,3,3,3,4,2
4317,3208,3,3,3,2,2,3,3,3,3,3
4318,3209,4,4,4,4,4,4,4,4,4,3
4319,3210,4,4,3,4,4,4,4,3,4,4
4320,3211,4,4,3,4,4,4,4,4,4,3
4321,3211,2,4,3,3,3,4,4,2,4,3
4322,3212,4,3,2,3,3,4,3,3,4,2
4323,3212,4,3,2,3,3,4,4,3,4,3
4324,3213,2,2,3,2,2,1,2,3,3,3
4325,3214,4,4,3,4,3,4,4,4,4,3
4326,3214,4,3,3,4,3,4,4,4,4,3
4327,3215,4,4,3,4,4,4,4,3,4,3
4328,3216,2,2,2,3,2,3,3,3,3,1
4329,3217,2,3,2,4,3,4,3,4,4,3
4330,3218,4,3,3,3,3,4,3,3,4,3
4331,3218,3,4,2,4,2,4,4,4,4,2
4332,3219,3,3,2,3,2,2,2,3,2,3
4333,3220,4,2,3,2,2,3,4,3,4,2
4334,3220,3,3,2,2,4,4,2,3,3,2
4335,3221,3,4,4,4,4,3,3,4,4,3
4336,3222,3,3,3,4,2,3,3,3,3,2
4337,3223,4,4,2,4,3,4,4,3,3,3
4338,3223,3,3,2,2,2,3,2,3,3,2
4339,3224,2,3,3,3,3,3,3,3,3,3
4340,3224,2,3,3,4,4,3,4,3,4,2
4341,3225,4,4,4,4,4,4,4,4,4,4
4342,3226,3,2,1,4,2,3,4,3,2,2
4343,3227,2,2,2,3,2,3,2,3,3,2
4344,3228,3,3,4,4,2,3,4,4,4,2
4345,3229,4,3,3,4,3,4,3,3,4,3
4346,3229,3,4,3,3,4,3,4,4,4,2
4347,3230,2,3,4,4,3,3,3,3,4,4
4348,3231,4,3,4,4,3,4,4,3,4,4
4349,3231,4,4,3,4,3,1,4,4,4,3
4350,3232,3,3,3,3,2,3,3,3,3,3
4351,3232,2,3,3,4,3,3,4,3,3,3
4352,3233,1,4,3,4,4,3,4,3,3,4
4353,3234,2,4,2,4,3,3,3,3,4,2
4354,3234,3,1,3,4,3,3,4,3,4,2
4355,3235,1,4,4,4,4,1,2,3,3,4
4356,3236,4,4,4,4,4,4,4,4,4,4
4357,3237,4,2,3,4,2,3,3,3,4,2
4358,3238,1,3,3,3,3,3,3,4,4,3
4359,3239,4,3,2,4,3,3,2,3,3,3
4360,3240,2,4,4,4,4,2,4,3,4,4
4361,3241,4,3,2,3,3,3,3,3,3,3
4362,3242,2,4,3,4,2,3,2,4,4,4
4363,3243,4,3,2,4,2,3,3,3,4,2
4364,3244,2,3,3,3,3,3,3,2,4,4
4365,3245,4,4,3,4,4,4,3,4,4,3
4366,3246,4,3,3,4,3,3,4,4,4,3
4367,3247,3,4,2,4,3,3,4,3,3,2
4368,3248,3,3,2,4,2,3,3,4,4,3
4369,3249,3,3,4,4,2,3,3,3,3,3
4370,3250,3,2,2,2,2,3,2,3,3,2
4371,3250,1,4,4,4,4,1,4,1,1,4
4372,3251,3,3,3,4,4,4,3,4,4,4
4373,3251,4,4,3,4,4,4,4,4,4,4
4374,3251,3,4,3,4,4,4,4,4,4,4
4375,3252,4,3,4,4,4,4,4,4,4,3
4376,3253,2,3,3,4,3,3,4,3,3,3
4377,3254,3,2,3,4,3,3,4,3,3,2
4378,3255,4,4,3,4,4,4,4,3,3,4
4379,3255,4,4,3,3,4,3,4,3,3,4
